1	1	1	OK	0.0000e+00	0
14	14	14	OK	3.1255e-16	1
27	27	27	OK	0.0000e+00	0
40	40	40	OK	0.0000e+00	0
53	53	53	OK	1.7522e-16	1
66	66	66	OK	0.0000e+00	0
79	79	79	OK	0.0000e+00	0
92	92	92	OK	1.6219e-16	1
105	105	105	OK	0.0000e+00	0
118	118	118	OK	2.2099e-16	1
131	131	131	OK	1.6904e-16	1
144	144	144	OK	0.0000e+00	0
157	157	157	OK	0.0000e+00	0
170	170	170	OK	0.0000e+00	0
183	183	183	OK	1.7189e-16	1
196	196	196	OK	2.1011e-16	1
209	209	209	OK	0.0000e+00	0
222	222	222	OK	0.0000e+00	0
235	235	235	OK	0.0000e+00	0
248	248	248	OK	0.0000e+00	0
